후보 샘플링(candidate sampling) (Google의 머신러닝 용어집)|"
<p>학습 도중 소프트맥스등을 사용하여 모든 긍정 라벨에 대한 확률을 계산하는 최적화입니다. 부정 라벨의 경우 무작위 샘플에 대해서만 계산합니다. 예를 들어 라벨이 <em>beagle</em> 및 <em>dog</em>인
예가 있으면 후보 샘플링에서 <em>beagle</em> 및 <em>dog</em> 클래스 출력에 대해
예측되는 확률과 해당 손실 항을 계산하고 나머지
클래스(<em>cat</em>, <em>lollipop</em>, <em>fence</em>)의 무작위 부분집합에
대해서도 계산합니다. 이 방식이 성립하는 이유는
<a href=""https://developers.google.com/machine-learning/glossary/#positive_class""><strong>포지티브 클래스</strong></a>가 항상 적절한 긍정 강화를 받는 한
<a href=""https://developers.google.com/machine-learning/glossary/#negative_class""><strong>네거티브 클래스</strong></a>는 빈도가 적은 부정 강화로부터
학습할 수 있기 때문이며, 이는 실제로
경험적으로 관찰되는 사실입니다. 후보 샘플링의 장점은
모든 부정에 대한 예측을 일일이 계산하지 않으므로
연산 효율이 높다는 것입니다.</p>
"
범주형 데이터(categorical data) (Google의 머신러닝 용어집)|"
<p>가능한 값의 불연속 집합을 갖는 <a href=""https://developers.google.com/machine-learning/glossary/#feature""><strong>특성</strong></a>입니다. 예를 들어
<code>Tudor, ranch, colonial</code>이라는 3가지 가능한 값으로 이루어진 불연속 집합을 갖는
<code>house style</code>이라는 범주형 특성이 있다고 가정해 보겠습니다. <code>house style</code>을
범주형 데이터로 표현하면 <code>Tudor</code>, <code>ranch</code>, <code>colonial</code>이 주택 가격에 주는 영향을
모델이 개별적으로 학습할 수 있습니다.</p>
<p>불연속 집합의 값은 상호 배타적일 수 있으며, 특정 예에 하나의 값만 적용할 수도 있습니다. 예를 들어 <code>car maker</code>
범주형 특성은 예마다 하나의 값(<code>Toyota</code>)만 허용할 가능성이
높습니다.  둘 이상의 값을 적용할 수 있는 경우도 있습니다. 자동차 하나를
여러 색으로 도색할 수도 있으므로 <code>car color</code> 범주형 특성은
하나의 예가 여러 값(예: <code>red</code>와 <code>white</code>)을 갖도록 허용할 수 있습니다.</p>
<p>범주형 특성을 <a href=""https://developers.google.com/machine-learning/glossary/#discrete_feature""><strong>불연속 특성</strong></a>이라고도
합니다.</p>
<p><a href=""https://developers.google.com/machine-learning/glossary/#numerical_data""><strong>수치 데이터</strong></a>와 대비되는 개념입니다.</p>
"
중심(centroid) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#k-means""><strong>k-평균</strong></a> 또는 <a href=""https://developers.google.com/machine-learning/glossary/#k-median""><strong>k-중앙값</strong></a> 알고리즘에 의해 결정되는
클러스터의 중심입니다. 예를 들어 k가 3인 경우
k-평균 또는 k-중앙값 알고리즘에서는 3개의 중심을 찾아냅니다.</p>
"
체크포인트(checkpoint) (Google의 머신러닝 용어집)|"
<p>특정 시점에 모델 변수의 상태를 포착한
데이터입니다. 체크포인트를 통해 모델 <a href=""https://developers.google.com/machine-learning/glossary/#weight""><strong>가중치</strong></a>를 내보내고
여러 세션(session)을 넘나들며 학습을 수행할 수 있습니다. 또한 체크포인트로부터 과거의 오류(예: 작업 선점)를 이어받아 학습을 할 수 있습니다. 단,
<a href=""https://developers.google.com/machine-learning/glossary/#graph""><strong>그래프</strong></a> 자체는 체크포인트에 포함되지 않습니다.</p>
"
클래스(class) (Google의 머신러닝 용어집)|"
<p>열거형 목표값 집합 중 하나로서 라벨로 쓰입니다. 예를 들어
스팸을 감지하는 <a href=""https://developers.google.com/machine-learning/glossary/#binary_classification""><strong>이진 분류</strong></a> 모델의
두 클래스는 <em>스팸</em> 및 <em>스팸 아님</em>입니다.  개의 품종을 식별하는
<a href=""https://developers.google.com/machine-learning/glossary/#multi_class_classification""><strong>다중 클래스 분류</strong></a> 모델의
클래스는 <em>푸들</em>, <em>비글</em>, <em>퍼그</em> 등입니다.</p>
"
클래스 불균형 데이터 세트(class-imbalanced data set) (Google의 머신러닝 용어집)|"
<p>두 클래스의 <a href=""https://developers.google.com/machine-learning/glossary/#label""><strong>라벨</strong></a>이
서로 크게 다른 빈도를 보이는 <a href=""https://developers.google.com/machine-learning/glossary/#binary_classification""><strong>이진 분류</strong></a>
문제입니다.  예를 들어 질병 데이터 세트에서 0.0001의 예가 긍정 라벨을 가지고 0.9999의 예가 부정 라벨을 가진다면 클래스 불균형 문제에
해당하지만, 축구 시합 예측에서 예 중 0.51은 한 팀이 이길 것으로,
0.49는 다른 팀이 이길 것으로 라벨이 지정되었다면 클래스 불균형
문제가 <em>아닙니다</em>.</p>
"
분류 모델(classification model) (Google의 머신러닝 용어집)|"
<p>둘 이상의 불연속 클래스를 구분 짓는 데 사용되는 머신러닝 모델
유형입니다. 예를 들어 자연어 처리 분류 모델은 입력 문장이
프랑스어인지, 스페인어인지, 이탈리아어인지 구분할 수
있습니다. <a href=""https://developers.google.com/machine-learning/glossary/#regression_model""><strong>회귀 모형</strong></a>과 비교되는 개념입니다.</p>
"
분류 임계값(classification threshold) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#positive_class""><strong>포지티브 클래스</strong></a>와 <a href=""https://developers.google.com/machine-learning/glossary/#negative_class""><strong>네거티브 클래스</strong></a>를 구분 짓기 위한
모델의 예측 점수에 적용되는 스칼라값
기준입니다.  <a href=""https://developers.google.com/machine-learning/glossary/#logistic_regression""><strong>로지스틱 회귀</strong></a> 결과를
<a href=""https://developers.google.com/machine-learning/glossary/#binary_classification""><strong>이진 분류</strong></a>에 매핑하는 데
사용됩니다. 예를 들어
특정 이메일 메시지가 스팸일 확률을 판단하는 로지스틱 회귀 모형이
있다고 가정해 보겠습니다. 분류 임계값이 0.9인 경우 로지스틱
회귀 값이 0.9를 넘으면 <em>스팸</em>으로, 0.9 미만이면
<em>스팸 아님</em>으로 분류됩니다.</p>
"
클러스터링(clustering) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#example""><strong>예</strong></a>와 관련된 그룹화이며 특히
<a href=""https://developers.google.com/machine-learning/glossary/#unsupervised_machine_learning""><strong>비지도 학습</strong></a>에서 사용됩니다. 모든 예가 그룹으로
묶이고 나면 사람이 선택적으로 각 클러스터에 의미를 부여할 수 있습니다.</p>
<p>클러스터링에는 여러 가지 알고리즘이 사용됩니다.  예를 들어
<a href=""https://developers.google.com/machine-learning/glossary/#k-means""><strong>k-평균</strong></a> 알고리즘에서는 다음 다이어그램과 같이 각 예의 <a href=""https://developers.google.com/machine-learning/glossary/#centroid""><strong>중심</strong></a> 근접도를
기준으로 클러스터링합니다.</p>
<p>
<img src=""/machine-learning/glossary/images/Cluster.svg"">
</p>

<p>그런 다음 연구원이 클러스터를 검토하고 클러스터 1에는
'난쟁이 나무', 클러스터 2에는 '완전한 크기의 나무'와 같이 이름을 붙입니다.</p>
<p>다음에서 확인할 수 있는 것처럼 중심점에서 예가 얼마나
떨어져 있는지를 바탕으로 한 클러스터링 알고리즘도 있을 수 있습니다.</p>
<p>
<img src=""/machine-learning/glossary/images/RingCluster.svg"">
</p>

"
협업 필터링(collaborative filtering) (Google의 머신러닝 용어집)|"
<p>여러 다른 사용자의 관심분야를 기반으로 특정 사용자의 관심분야를
예측하는 방식입니다.  협업 필터링은 추천 시스템에
자주 사용됩니다.</p>
"
혼동행렬(confusion matrix) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#classification_model""><strong>분류 모델</strong></a>의 예측 성공률, 즉 라벨과
모델의 분류 사이의 상관관계를 요약한
NxN 표입니다. 혼동행렬의
축 중 하나는 모델이 예측한 라벨이고, 다른 축은 실제
라벨입니다. N은 클래스 수를 나타냅니다. <a href=""https://developers.google.com/machine-learning/glossary/#binary_classification""><strong>이진
분류</strong></a> 문제에서는 N=2입니다. 예를 들어 다음은
이진 분류 문제에 대한 샘플 혼동행렬입니다.</p>
<table>
<thead>
<tr>
<th></th>
<th>종양(예측)</th>
<th>비종양(예측)</th>
</tr>
</thead>
<tbody>
<tr>
<td>종양(실제)</td>
<td>18</td>
<td>1</td>
</tr>
<tr>
<td>비종양(실제)</td>
<td>6</td>
<td>452</td>
</tr>
</tbody>
</table>
<p>위 혼동행렬에서는 실제로 종양이 있었던 샘플 19개 중
18개는 모델이 정확히 분류(참긍정 18개)했고,
1개는 종양이 없는 것으로 잘못 분류(거짓부정 1개)했습니다. 마찬가지로,
실제로 종양이 없었던 샘플 458개 중 452개는 정확히 분류(참음성 452개)되었고
6개는 잘못 분류(거짓양성 6개)되었습니다.</p>
<p>다중 클래스 분류 문제인 경우 혼동행렬로 착오 패턴을
파악할 수 있습니다. 예를 들어 혼동행렬은 필기 숫자를 인식하도록
학습된 모델이 4를 9로, 아니면 7을 1로 잘못 예측하는 경향이 있음을
드러낼 수 있습니다.</p>
<p>혼동행렬은 <a href=""https://developers.google.com/machine-learning/glossary/#precision""><strong>정밀도</strong></a>, <a href=""https://developers.google.com/machine-learning/glossary/#recall""><strong>재현율</strong></a> 등의 다양한 성능 측정항목을
계산하는 데 충분한 정보를 포함합니다.</p>
"
연속 특성(continuous feature) (Google의 머신러닝 용어집)|"
<p>가능한 값이 무한한 범위를 갖는 부동 소수점 특성입니다.
<a href=""https://developers.google.com/machine-learning/glossary/#discrete_feature""><strong>불연속 특성</strong></a>과 대비되는 개념입니다.</p>
"
수렴(convergence) (Google의 머신러닝 용어집)|"
<p>학습 중에 어느 정도 이상의 반복 후 학습 <a href=""https://developers.google.com/machine-learning/glossary/#loss""><strong>손실</strong></a> 및 검증 손실이 거의 또는 전혀 변화하지 않는 상태를 비공식적으로 일컫는 용어입니다. 즉, 현재 데이터로 더 학습해도 모델이
개선되지 못할 때 모델이 수렴되었다고
말합니다. 딥 러닝의 경우 손실 값이 거의 일정하게 유지하며 수많은 반복을 하여 일시적으로 모델이 수렴한다고 착각을 할 수 있으나 결국 하강을 하는 경우도 있습니다.</p>
<p><a href=""https://developers.google.com/machine-learning/glossary/#early_stopping""><strong>조기 중단</strong></a>을 참조하세요.</p>
<p>Boyd와 Vandenberghe의
<a href=""https://web.stanford.edu/~boyd/cvxbook/bv_cvxbook.pdf"">볼록 최적화</a>를 참조하세요.</p>
"
볼록 함수(convex function) (Google의 머신러닝 용어집)|"
<p>함수 그래프의 위쪽 영역이 <a href=""https://developers.google.com/machine-learning/glossary/#convex_set""><strong>볼록 집합</strong></a>인
함수입니다.  볼록 함수의 전형적인 예는
<strong>U</strong>자 모양의 함수입니다.  예를 들어 다음은 모두
볼록 함수입니다.</p>
<p>
<img src=""/machine-learning/glossary/images/convex_functions.png"" height=""300"" alt=""볼록 함수는 일반적으로 &#39;U&#39; 글자 형태입니다.""/>
</p>

<p>그러나 다음 함수는 볼록 함수가 아닙니다.  그래프의 위쪽 영역이
볼록 집합이 아닌 것을 볼 수 있습니다.</p>
<p>
<img src=""/machine-learning/glossary/images/nonconvex_function.svg"">
</p>

<p><strong>순볼록(strictly convex) 함수</strong>는 국소 최저점이 정확히 하나이며,
이 점은 전역 최저점과 일치합니다. 고전적인 U자형 함수는
순볼록 함수입니다.  그러나 직선과 같은 볼록 함수는
순볼록 함수가 아닙니다.</p>
<p>일반적인 <a href=""https://developers.google.com/machine-learning/glossary/#loss_functions""><strong>손실 함수</strong></a> 중 다음을 비롯한 다수는
볼록 함수입니다.</p>
<ul>
<li><a href=""https://developers.google.com/machine-learning/glossary/#L2_loss""><strong>L<sub>2</sub> 손실(L2 loss)</strong></a></li>
<li><a href=""https://developers.google.com/machine-learning/glossary/#Log_Loss""><strong>로그 손실(Log Loss)</strong></a></li>
<li><a href=""https://developers.google.com/machine-learning/glossary/#L1_regularization""><strong>L<sub>1</sub> 정규화(L1 regularization)</strong></a></li>
<li><a href=""https://developers.google.com/machine-learning/glossary/#L2_regularization""><strong>L<sub>2</sub> 정규화(L2 regularization)</strong></a></li>
</ul>
<p><a href=""https://developers.google.com/machine-learning/glossary/#gradient_descent""><strong>경사하강법</strong></a>의 여러 가지 변형은
순볼록 함수의 최저점에 가까운 점을 찾도록
보장합니다.  마찬가지로,
<a href=""https://developers.google.com/machine-learning/glossary/#SGD""><strong>확률적 경사하강법</strong></a>의 여러 변형은
순볼록 함수의 최저점에 가까운 점을 찾을 가능성이 높지만
항상 보장되지는 않습니다.</p>
<p>두 볼록 함수의 합(예:
L<sub>2</sub> 손실 + L<sub>1</sub> 정규화)은 볼록 함수입니다.</p>
<p><a href=""https://developers.google.com/machine-learning/glossary/#deep_model""><strong>심층 모델</strong></a>은 어떠한 경우에도 볼록 함수가 아닙니다.
그럼에도 불구하고
<a href=""https://developers.google.com/machine-learning/glossary/#convex_optimization""><strong>볼록 최적화</strong></a>를 위해 설계된 알고리즘은
심층 네트워크에서 비교적 양호한 해를 구할 가능성이 높지만,
이러한 해가 전역 최저점이라는 보장은 없습니다.</p>
"
볼록 최적화(convex optimization) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#gradient_descent""><strong>경사하강법</strong></a> 등의 수학적 기법을 사용하여
<a href=""https://developers.google.com/machine-learning/glossary/#convex_function""><strong>볼록 함수</strong></a>의
최저점을 찾는 과정입니다.
머신러닝에 대한 연구 중 상당한 비중이 볼록 최적화와 같은
다양한 문제를 고안하고 효과적인 해법을 찾는 데
집중되었습니다.</p>
<p>자세한 내용은 Boyd와 Vandenberghe의
<a href=""https://web.stanford.edu/~boyd/cvxbook/bv_cvxbook.pdf"">볼록 최적화</a>를 참조하세요.</p>
"
볼록 집합(convex set) (Google의 머신러닝 용어집)|"
<p>유클리드 공간에서 부분집합에 속한 임의의 두 점을 잇는 선이 해당 부분집합에
완전히 포함되는 성질을 갖는 부분집합입니다.  예를 들어 다음 두 도형은
볼록 집합입니다.</p>
<p>
<img src=""/machine-learning/glossary/images/convex_set.png"" alt=""직사각형과 반타원은 볼록 집합입니다.""/>
</p>

<p>그러나 다음 두 도형은 볼록 집합이 아닙니다.</p>
<p>
<img src=""/machine-learning/glossary/images/nonconvex_set.png"" alt=""슬라이스가 하나 빠진 원형 차트와 불꽃 모양은 비 볼록 집합입니다.""/>
</p>

"
컨볼루션(convolution) (Google의 머신러닝 용어집)|"
<p>수학적으로 간단히 말하면 두 가지 함수가 섞인 것입니다. 머신러닝에서
컨볼루션은 가중치를 학습시키기 위해 컨볼루셔널 필터와 입력 행렬을
혼합합니다.</p>
<p>머신러닝에서 '컨볼루션'이라는 용어는 종종 <a href=""https://developers.google.com/machine-learning/glossary/#convolutional_operation""><strong>컨볼루셔널 연산</strong></a>
또는 <a href=""https://developers.google.com/machine-learning/glossary/#convolutional_layer""><strong>컨볼루셔널 레이어</strong></a>를
짧게 지칭할 때 사용됩니다.</p>
<p>컨볼루션이 없으면 머신러닝 알고리즘이 큰 텐서의 모든 셀에 있어서
별도의 가중치를 학습해야 합니다.  예를 들어
2,000x2,000 크기의 이미지를 학습하는 머신러닝 알고리즘은
4백만 개의 개별적인 가중치를 찾아야 됩니다. 컨볼루션이 있기 때문에 머신러닝
알고리즘은 <a href=""https://developers.google.com/machine-learning/glossary/#convolutional_filter""><strong>컨볼루셔널 필터</strong></a>에 있는 모든 셀의 가중치만
찾아도 되고, 이로 인해 모델 학습에 필요한
메모리가 크게 줄어듭니다.  컨볼루셔널 필터가 적용되는 경우
모든 셀에 같은 필터가 적용되며, 각 셀에 필터가
곱해집니다.</p>
"
컨볼루셔널 필터(convolutional filter) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#convolutional_operation""><strong>컨볼루셔널 연산</strong></a>에서 사용되는
두 가지 중 하나입니다. 다른 하나는
입력 행렬의 슬라이스입니다. 컨볼루셔널 필터는 입력 행렬과 <a href=""https://developers.google.com/machine-learning/glossary/#rank""><strong>순위(차원 수)</strong></a>는 동일하지만
모양은 더 작은 행렬입니다.
예를 들어 입력 행렬이 28x28인 경우 컨볼루셔널 필터는 이보다 작은
2차원 행렬이 됩니다.</p>
<p>사진 조작에서 사용되는 컨볼루셔널 필터는 일반적으로
1과 0으로 구성된 일정한 패턴으로 설정됩니다. 머신러닝에서
컨볼루셔널 필터는 일반적으로 난수로 채워지며
네트워크가 이상적인 값을 학습시킵니다.</p>
"
컨볼루셔널 레이어(convolutional layer) (Google의 머신러닝 용어집)|"
<p>심층신경망의 한 레이어로, 입력 행렬에
<a href=""https://developers.google.com/machine-learning/glossary/#convolutional_filter""><strong>컨볼루셔널 필터</strong></a>를
적용합니다.  예를 들어 다음과 같은 3x3
<a href=""https://developers.google.com/machine-learning/glossary/#convolutional_filter""><strong>컨볼루셔널 필터</strong></a>가 있다고 생각해 보세요.</p>
<p>
<img src=""/machine-learning/glossary/images/ConvolutionalFilter33.svg"">
</p>

<p>다음의 애니메이션은 5x5 입력 행렬을 가지고 있고
9개의 컨볼루셔널 연산으로 구성되는 컨볼루셔널 레이어를 보여줍니다. 각 컨볼루셔널 연산은
입력 행렬의 서로 다른 3x3 슬라이스에서 이루어집니다.
그 결과 생성되는 3x3 행렬(오른쪽)은 9개의 컨볼루셔널 연산의 결과로
구성됩니다.</p>
<p>
<img src=""/machine-learning/glossary/images/AnimatedConvolution.gif""/>
</p>

"
컨볼루셔널 신경망(convolutional neural network) (Google의 머신러닝 용어집)|"
<p>적어도 하나의 레이어가 <a href=""https://developers.google.com/machine-learning/glossary/#convolutional_layer""><strong>컨볼루셔널 레이어</strong></a>인
신경망입니다. 일반적으로 컨볼루셔널 신경망은
다음과 같은 레이어의 조합으로 구성됩니다.</p>
<ul>
<li>컨볼루셔널 레이어</li>
<li>풀링 레이어</li>
<li>밀집 레이어</li>
</ul>
<p>컨볼루셔널 신경망은 이미지 인식과 같은 특정 종류의 문제에서
큰 성공을 거두었습니다.</p>
"
컨볼루셔널 연산(convolutional operation) (Google의 머신러닝 용어집)|"
<p>컨볼루셔널 연산은 다음과 같은 2단계 수학 연산입니다.</p>
<ol>
<li><a href=""https://developers.google.com/machine-learning/glossary/#convolutional_filter""><strong>컨볼루셔널 필터</strong></a> 및 입력 행렬의
    슬라이스 등
    요소별 곱셈 (입력 행렬의 슬라이스는 컨벌루셔널 필터와 순위 및 크기가
    동일함)</li>
<li>곱셈의 결과로 얻어지는 행렬 내 모든 값의 합계</li>
</ol>
<p>다음과 같은 5x5 입력 행렬을 예로 들어보겠습니다.</p>
<p>
<img src=""/machine-learning/glossary/images/ConvolutionalLayerInputMatrix.svg"">
</p>

<p>이제 다음과 같은 2x2 컨볼루셔널 필터가 있다고 생각해 보세요.</p>
<p>
<img src=""/machine-learning/glossary/images/ConvolutionalLayerFilter.svg"">
</p>

<p>각 컨볼루셔널 연산은 입력 행렬의 단일 2x2 슬라이스와
연관됩니다. 예를 들어 입력 행렬의 왼쪽 상단에 있는 2x2 슬라이스를
사용해 보겠습니다.  이 슬라이스의 컨볼루션 연산은 다음과 같습니다.</p>
<p>
<img src=""/machine-learning/glossary/images/ConvolutionalLayerOperation.svg"">
</p>

<p><a href=""https://developers.google.com/machine-learning/glossary/#convolutional_layer""><strong>컨볼루셔널 레이어</strong></a>는 일련의 컨볼루셔널
연산으로 이루어지며, 각 연산은 입력 행렬의
서로 다른 슬라이스에 적용됩니다.</p>
"
비용(cost) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#loss""><strong>손실</strong></a>의 동의어입니다.</p>
"
교차 엔트로피(cross-entropy) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#multi-class""><strong>다중 클래스 분류 문제</strong></a>로 일반화한
<a href=""https://developers.google.com/machine-learning/glossary/#Log_Loss""><strong>로그 손실</strong></a>입니다. 교차 엔트로피는
두 확률 분포 간의 차이를 계량합니다.  <a href=""https://developers.google.com/machine-learning/glossary/#perplexity""><strong>퍼플렉시티</strong></a>를
참조하세요.</p>
"
맞춤 에스티메이터(custom Estimator) (Google의 머신러닝 용어집)|"
<p><a href=""https://www.tensorflow.org/extend/estimators"">이러한 방향</a>을 따라 직접 작성하는
<a href=""https://developers.google.com/machine-learning/glossary/#Estimators""><strong>에스티메이터</strong></a>입니다.</p>
<p><a href=""https://developers.google.com/machine-learning/glossary/#pre-made_Estimator""><strong>사전 제작된 에스티메이터</strong></a>와 대비되는 개념입니다.</p>

"
데이터 분석(data analysis) (Google의 머신러닝 용어집)|"
<p>데이터 분석이란 샘플, 측정치, 시각화를 고려하여 데이터를
이해하는 작업입니다. 처음으로 데이터 세트를 받은 직후, 모델을 개발하기 전에
특히 데이터 분석이 유용합니다. 또한
실험을 이해하고 시스템의 문제를 디버깅하는 데에도
중요합니다.</p>
"
DataFrame (Google의 머신러닝 용어집)|"
<p>Pandas에서 데이터 세트를 표현하는 데 널리 사용되는 데이터 유형입니다. DataFrame은
표와 비슷합니다. DataFrame의 각 열에는 이름(헤더)이 있으며
각 행은 숫자로 식별됩니다.</p>
"
데이터 세트(data set) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#example""><strong>예시</strong></a>를 모아 놓은 집합입니다.</p>
"
